,190,191,192,193
SIE-Scwrlmut,0.028736534239820276,0.09258234195481208,0.1905731959119862,0.2678601682436932
SIE-Rosmut,0.03923231097228839,0.31921592104147545,0.0386016615731485,0.047730789626115815
SIE-Rosiface-sc,0.07214158428193213,0.01621954977970297,0.026882993131001436,0.022051945048776507
SIE-RosCDR-loop,0.07692779365102992,0.02378332162452826,0.04217129118015351,0.032146096502389344
Rosmut,0.3217612261252506,0.040436160161810446,0.1737474136021115,0.13253401342834256
Rosiface-sc,0.042675069783286494,0.05980723608860871,0.07187456984285019,0.04789188755762787
RosCDR-loop,0.036031772767107936,0.03672049082068961,0.051915949087394456,0.022971804035648316
FoldXS,0.052993411550282664,0.11824470305209482,0.05829379310471767,0.025998028810423096
FoldXB,0.046348419000864324,0.03794020541404222,0.03686452748575483,0.040116337408594334
DS-B,0.09879141952614375,0.13179948254770918,0.1422299853330551,0.16957619112943373
DS-S,0.06035202606712228,0.04541717458237773,0.06775873675402024,0.02837184629566191
mCSM-AB,0.12400843203487112,0.07783341293214875,0.09908588299380636,0.16275089191329345
