,350,351,352,353
SIE-Scwrlmut,0.12557958402952177,0.15175973182251118,0.2535193906232151,0.07030331098202547
SIE-Rosmut,0.04361407261052639,0.07846213004326129,0.08305951615980994,0.03077785759772913
SIE-Rosiface-sc,0.02691769205840894,0.049564968686321445,0.027710206116500314,0.06395080382161657
SIE-RosCDR-loop,0.03329847640218968,0.05098321423759715,0.06311479249369734,0.014445884951606019
Rosmut,0.24939996206145537,0.143660855168607,0.03014962737700579,0.32176053928166437
Rosiface-sc,0.046569479267857164,0.0549682950410705,0.096209081158302,0.01424260034035051
RosCDR-loop,0.036847073813582716,0.03758745833698485,0.031197084580697337,0.04084031645023199
FoldXB,0.09045774641061617,0.03887979956773878,0.061733161054705256,0.06085705386075607
FoldXS,0.04803782664340032,0.07069126015906596,0.07922403755019285,0.08007261149227803
DS_BIND,0.1738385488574358,0.16832493441997298,0.12223167768301149,0.11100934705658887
DS_STABLE,0.037886570523594267,0.031081233314315736,0.04671319122584196,0.028158391205709715
mCSM,0.08755296732141145,0.1240361192025531,0.10513823397702068,0.16358128295944324
