,230,231,232,233
SIE-Scwrlmut,0.15976033107275261,0.18736780837650643,0.07837024344630948,0.18051765006346576
SIE-Rosmut,0.030153280269634108,0.18972622279467313,0.05256890551206647,0.06068664975028653
SIE-Rosiface-sc,0.04005593598682531,0.02261183756183055,0.021736816369373368,0.0379518291117292
SIE-RosCDR-loop,0.03539756726965321,0.03319269860563224,0.05334237708860636,0.04398649643279249
Rosmut,0.1651629582110752,0.13351575607895358,0.30444787727643874,0.1441749531856974
Rosiface-sc,0.05542001064608556,0.054497986554252774,0.054872826912895356,0.06332689374003203
RosCDR-loop,0.04705907928279979,0.026215679644709652,0.029397778333064672,0.03921896564419843
FoldXS,0.08000997413776596,0.043005413989291724,0.046386601279141834,0.05746309622442347
FoldXB,0.051890741970455304,0.03205748267923791,0.04132107678780337,0.03938916136206657
DS-B,0.18926727166561588,0.09840372737830724,0.08732632057023386,0.13750306779760768
DS-S,0.041289178839877684,0.04911127843594709,0.04312728139399138,0.06916001568892108
mCSM-AB,0.1045336706474593,0.13029410790065768,0.1871018950300751,0.1266212209987794
