,470,471,472,473
SIE-Scwrlmut,0.21950955505858086,0.15918989421166416,0.10067129362876864,0.13641837980771507
SIE-Rosmut,0.12036452608459944,0.03764076732191632,0.11740921826832015,0.04191275666941304
SIE-Rosiface-sc,0.057468411858488416,0.029768260346412202,0.02479109085767597,0.025465781576136843
SIE-RosCDR-loop,0.04472411088298365,0.05409190483942092,0.03138424203930764,0.029439098478456556
Rosmut,0.12146540756638619,0.16923570552533307,0.2692163550607824,0.21639532517933768
Rosiface-sc,0.06164994226090896,0.048983643208811364,0.05703379077088806,0.07254492239020449
RosCDR-loop,0.02383032855632042,0.029376820240971026,0.04486337830294572,0.0288130645878678
FoldXS,0.04272957133058869,0.03357199424695598,0.0525990390414181,0.10524082538853004
FoldXB,0.05183022902414077,0.039234941309402666,0.034467922154277325,0.05029644585675219
DS-B,0.13227652103107537,0.13441505571411616,0.08818054441689434,0.10062317275158907
DS-S,0.049446112210343826,0.0383958191762272,0.05147540330489814,0.08322618785445561
mCSM-AB,0.07470528413558342,0.22609519385876894,0.12790772215382346,0.10962403945954162
