,540,541,542,543
SIE-Scwrlmut,0.1293236616067638,0.13300799587889225,0.252151648788381,0.14371023884616207
SIE-Rosmut,0.008888357305959115,0.03484184160068516,0.10523751760574071,0.041439712403134446
SIE-Rosiface-sc,0.041310534070533575,0.021614064363213836,0.03984122017184478,0.07001725964228865
SIE-RosCDR-loop,0.031097417022223822,0.03894993265018187,0.037781984844211046,0.03751053646374044
Rosmut,0.18489412623284812,0.2633304209404836,0.12720008617450512,0.14763468537230612
Rosiface-sc,0.04388834311728148,0.04859327372390964,0.058937887790698404,0.08431701661417158
RosCDR-loop,0.018561070062159214,0.027345935731669786,0.05738147904773445,0.04108103980947455
FoldXB,0.06508344257730396,0.05001716363346865,0.03661901511528009,0.050187650803493286
FoldXS,0.01794002096704419,0.05133546374641152,0.04687445836799031,0.04064271990381419
DS_BIND,0.2669592378088202,0.13732983578566108,0.12862476876873144,0.07166636409555881
DS_STABLE,0.045281640973029155,0.04438888107579079,0.04743434640073641,0.05469497414217587
mCSM,0.1467721482560334,0.14924519086963184,0.061915586924146136,0.21709780190367994
