,530,531,532,533
SIE-Scwrlmut,0.1614334928587738,0.15914536270347335,0.20843869851586624,0.06577084503734343
SIE-Rosmut,0.044866534020350006,0.10283342752050896,0.03101246277692099,0.12693654944824784
SIE-Rosiface-sc,0.028003800816425603,0.035010025843074465,0.027096436092060885,0.03603604537556336
SIE-RosCDR-loop,0.029498371027620093,0.03179395434472687,0.046056480538362754,0.031152849189174964
Rosmut,0.10723533180697675,0.1709833079491471,0.20742666842302285,0.22778461763947122
Rosiface-sc,0.06472835817475843,0.07721409169325291,0.05159775985790396,0.058771943986444725
RosCDR-loop,0.040022314116521934,0.043209285599843245,0.018554817862598473,0.03950516703838969
FoldXB,0.05468017259723528,0.07416233124641038,0.038166580873950626,0.07901358886876249
FoldXS,0.04993293210979959,0.03636760499233334,0.06607528133606269,0.03672885009774692
DS_BIND,0.08905472916594002,0.09931305028304079,0.138636520568905,0.16824684669827822
DS_STABLE,0.04968474801188144,0.0744568477862054,0.034499513476877595,0.04912141600268246
mCSM,0.2808592152937171,0.09551071003798298,0.13243877967746803,0.08093128061789459
