,220,221,222,223
SIE-Scwrlmut,0.23182628383261547,0.10381862587619328,0.056481435275984426,0.19661783241050243
SIE-Rosmut,0.10730820281414338,0.031010253763307474,0.11405009487611949,0.032990986492054654
SIE-Rosiface-sc,0.045036764193083174,0.020662438985737948,0.02643857629260615,0.05083626240371138
SIE-RosCDR-loop,0.028964767056163725,0.024227922864633916,0.04687067844481939,0.04581110885658321
Rosmut,0.09928408548869974,0.2934162235008208,0.14889318417248296,0.1633873272080508
Rosiface-sc,0.08126596076218329,0.0383023131328973,0.045496736897626185,0.07842126141874757
RosCDR-loop,0.06911483986406229,0.024736814453884242,0.025991982352653313,0.03072530238914026
FoldXB,0.0656527115482546,0.06075881627969743,0.06473753995919056,0.04533778414604953
FoldXS,0.046606577657934474,0.030905210116137487,0.09347867334337728,0.034149759518572305
DS_BIND,0.09817455777634937,0.17568142410992152,0.1140854133720059,0.12250433437007252
DS_STABLE,0.0523973058248447,0.039311061425550985,0.04481626782310824,0.06052602780859204
mCSM,0.07436794318166563,0.15716889549121774,0.21865941719002624,0.13869201297792336
