,680,681,682,683
SIE-Scwrlmut,0.1543607156476156,0.09059474737094322,0.1587380959957118,0.13571393588474076
SIE-Rosmut,0.03933082450745829,0.10160286889756898,0.03917026058656827,0.054161804651905204
SIE-Rosiface-sc,0.0966293687991393,0.02415374154273673,0.021163995459861328,0.03733917432963872
SIE-RosCDR-loop,0.03474900639163568,0.045686545529727944,0.03964593892784333,0.04663624720943686
Rosmut,0.12299734591547852,0.2907054628418267,0.26564295620498773,0.11855794031260332
Rosiface-sc,0.07365039133447682,0.04699319536573879,0.04198737699878666,0.06582816586562741
RosCDR-loop,0.026695276349236192,0.04485862035941008,0.03792655929477711,0.034290625094046734
FoldXB,0.05019526359082673,0.03859223338219644,0.06828689414381738,0.06868136791663507
FoldXS,0.02954326096162946,0.07107168168313595,0.036543610516537886,0.03742128672982287
DS_BIND,0.15741226777629214,0.07346418620524747,0.139515734553158,0.0882405504651655
DS_STABLE,0.11249167463496791,0.03150348235793087,0.04146123424815509,0.08076051344786334
mCSM,0.10194460409124333,0.14077323446353687,0.10991734306979548,0.2323683880925142
