,90,91,92,93
SIE-Scwrlmut,0.10179458638628022,0.16147956076005904,0.1269683347607522,0.24207138139634657
SIE-Rosmut,0.05082178204994685,0.045980132406746074,0.06164780655711718,0.07318924420288389
SIE-Rosiface-sc,0.06902604823062547,0.030945229445705047,0.02976356107098674,0.02871777242485948
SIE-RosCDR-loop,0.05347968601426094,0.03958983222519943,0.033602024708993476,0.03429192341635093
Rosmut,0.1739346704309004,0.17758132007484562,0.22255938141435005,0.11783166441801662
Rosiface-sc,0.04195259825937338,0.08872264011532249,0.06057182143692801,0.057380143819866565
RosCDR-loop,0.047532993826360545,0.041056195921982196,0.020385181599279607,0.03448617807723682
FoldXB,0.05890917598362209,0.08188642590965552,0.049219417738355524,0.043586409763853626
FoldXS,0.028974407931669763,0.0421331362462981,0.04692313298760327,0.030250112008970223
DS_BIND,0.1777065066116137,0.12830618014942655,0.09616728914872687,0.1440707882108418
DS_STABLE,0.034525048639127635,0.07771896017046692,0.12035549040117839,0.031108837314171592
mCSM,0.16134249563621905,0.08460038657429303,0.13183655817572856,0.16301554494660192
