,1000,1001,1002,1003
SIE-Scwrlmut,0.3023976587506481,0.0419606787895996,0.1510998772785622,0.1598755899948778
SIE-Rosmut,0.060080628917989216,0.07980952941235311,0.07467702829878628,0.018706888324957288
SIE-Rosiface-sc,0.019704912072936738,0.04542720429799015,0.04720905487032509,0.023323347558330685
SIE-RosCDR-loop,0.03813347183123605,0.04415361741490628,0.039604556550689354,0.06962981782006826
Rosmut,0.11943726495634939,0.20922156572352713,0.15881245973072297,0.2080428673715994
Rosiface-sc,0.062218306106251973,0.07010137646081385,0.06352725427302175,0.03580206996215741
RosCDR-loop,0.038352621832993025,0.03382753704427177,0.03930501767819343,0.03350639141208053
FoldXB,0.05799235551576079,0.05879761507367298,0.042794361627436224,0.06462556920437473
FoldXS,0.0305841981330885,0.046760127179599424,0.05402276023122928,0.04232241353085863
DS_BIND,0.08847715929383902,0.19210846811174284,0.0910361257396754,0.15695594174700273
DS_STABLE,0.036899717604424696,0.046165829643117905,0.1270908738049608,0.04338468476541422
mCSM,0.14572170498448245,0.13166645084840495,0.11082062991639718,0.14382441830827816
