,710,711,712,713
SIE-Scwrlmut,0.255449233329937,0.29881662999539266,0.026133684710577015,0.13751909935232473
SIE-Rosmut,0.03424721676653511,0.11103304285257065,0.10062836100864926,0.025572971107673873
SIE-Rosiface-sc,0.028768377929512253,0.030372237878907398,0.027748165515035332,0.03428618074252796
SIE-RosCDR-loop,0.0454105019014021,0.04640918968174661,0.0408306709405464,0.03952377500987941
Rosmut,0.1056419135211251,0.01649712505022746,0.23089664168744312,0.2142629301087723
Rosiface-sc,0.05539173942082353,0.11648894649149064,0.025795208536776016,0.06739291283152381
RosCDR-loop,0.022146500589388864,0.03778440610136942,0.032927808563201946,0.048805475075004594
FoldXB,0.06625624267434926,0.060984400338879655,0.0874888558169575,0.03850182992928906
FoldXS,0.038768210035276446,0.06976309383066988,0.030389829466672923,0.0448356309313576
DS_BIND,0.1165180516691034,0.0823322047615219,0.2281330546820496,0.08733238010907933
DS_STABLE,0.07229930381641228,0.023965826305979154,0.06416344788743422,0.06405202426773791
mCSM,0.15910270834613457,0.10555289671124457,0.10486427118465659,0.19791479053482938
