,960,961,962,963
SIE-Scwrlmut,0.1717182967248848,0.2838356017682788,0.03871375211409799,0.17753917269522432
SIE-Rosmut,0.06114621946287803,0.07698968113943531,0.04364034066129646,0.06542598704554943
SIE-Rosiface-sc,0.020994701871838276,0.03811814100293712,0.06182308312809818,0.031212771936337445
SIE-RosCDR-loop,0.06386920441457655,0.035883867631766396,0.04628901225358776,0.031893699210511314
Rosmut,0.22430397329416216,0.123571287454799,0.2306742821917025,0.11817762718922614
Rosiface-sc,0.05844414365598357,0.06203415020946041,0.05724027918565307,0.058717858194247526
RosCDR-loop,0.03541299860148829,0.04179650938545535,0.02792461402235936,0.04185953816874995
FoldXS,0.04232081322786508,0.061339234479929686,0.045607858442006086,0.0737079526817428
FoldXB,0.04024054310910039,0.041754381971827695,0.039044430176336006,0.04579970037889022
DS-B,0.09511227507211462,0.09795925072130897,0.128361027680495,0.20629921035767632
DS-S,0.0743228489893269,0.04545474862050347,0.042400485260711544,0.05676336275232637
mCSM-AB,0.11211398157578131,0.09126314561429769,0.2382808348836561,0.09260311938951794
