,600,601,602,603
SIE-Scwrlmut,0.042493396389887916,0.07288306059282162,0.1671724827134356,0.18013964869147012
SIE-Rosmut,0.0290157786677873,0.07904530727653784,0.07476080522819953,0.09107345744310792
SIE-Rosiface-sc,0.03683210837887981,0.05328598978385629,0.025475154169452976,0.032160880654100416
SIE-RosCDR-loop,0.028839426632927847,0.060452751335792684,0.0613136935848644,0.043183959781024704
Rosmut,0.3658448925058003,0.1094278387723712,0.08966402767929693,0.19934046871418462
Rosiface-sc,0.05716958597252383,0.03854794038331995,0.05011286793939887,0.07665518790829938
RosCDR-loop,0.048218251377638764,0.030029426280865117,0.03759704675872597,0.022095068151362616
FoldXB,0.06301032827241963,0.03720845114967934,0.06827965454392741,0.06441599442803851
FoldXS,0.07481067725301739,0.025083514619329554,0.032230909536141196,0.03913165266669563
DS_BIND,0.05855464911722731,0.35311490068159046,0.17506451040998333,0.08255126615639703
DS_STABLE,0.054030391873857296,0.05033230898236073,0.047274842569174046,0.056978415553976314
mCSM,0.14118051355803274,0.09058851014147525,0.1710540048673998,0.11227399985134276
