,200,201,202,203
SIE-Scwrlmut,0.0864692755492637,0.144964784638826,0.17821096767463843,0.15304397608915044
SIE-Rosmut,0.049343832096594736,0.10908098957610388,0.03463017716911539,0.05035048208993263
SIE-Rosiface-sc,0.030410162098920685,0.027715616602159467,0.025717014472434935,0.026430584900542547
SIE-RosCDR-loop,0.04268588065923281,0.04510788708118768,0.05943078708623485,0.03171647379057538
Rosmut,0.150117650814221,0.12315116094031894,0.2692179577204214,0.1842052643394332
Rosiface-sc,0.03813471601143488,0.07438592229161109,0.0603847869634846,0.05436081438168464
RosCDR-loop,0.025810084182692396,0.035642134560672986,0.03646538314089753,0.04282355041655059
FoldXB,0.06938540897194605,0.06950145408535244,0.043771484111441064,0.05293904275909834
FoldXS,0.045573648075679145,0.0488071729074117,0.03485408555146182,0.05157139948000498
DS_BIND,0.31449300966089133,0.11794234925137699,0.06214100304036432,0.11756118436860889
DS_STABLE,0.039783278856233055,0.03354049766836265,0.07778296096620155,0.08240916421085498
mCSM,0.10779305302289025,0.17016003039661623,0.11739339210330414,0.1525880631735633
