,380,381,382,383
SIE-Scwrlmut,0.2042373429007583,0.21289376421815737,0.12048179574802184,0.1261327977144132
SIE-Rosmut,0.033224522213632326,0.05659473317581121,0.13983242625106812,0.03362520438841417
SIE-Rosiface-sc,0.03167212201947822,0.038674167114116274,0.04676684210746596,0.01717856533294564
SIE-RosCDR-loop,0.03665186054984524,0.056765705748604574,0.02683347353695428,0.040621981400949504
Rosmut,0.1708963564935029,0.16410221724586313,0.17788801474553315,0.17936660567359128
Rosiface-sc,0.07234589361661976,0.05205750574232477,0.05542004764676211,0.03396597299172103
RosCDR-loop,0.028153069538385395,0.048829829650168056,0.04694395948913869,0.034350498566427315
FoldXB,0.05860242582306683,0.066833622725134,0.05901070694157712,0.05499313831646703
FoldXS,0.029650078593251937,0.03339576990684189,0.04791964039484029,0.02581823118439212
DS_BIND,0.13981668257295013,0.08407667368543616,0.1082351335513731,0.29299561549663355
DS_STABLE,0.10264144721208544,0.04684708094002228,0.06122722941568604,0.03801969158872649
mCSM,0.09210819846642349,0.1389289298475203,0.10944073017157945,0.12293169734531868
