,670,671,672,673
SIE-Scwrlmut,0.16663579748460747,0.276962907908435,0.02869788248441548,0.18270476807159647
SIE-Rosmut,0.1147809033363048,0.04280748481209917,0.04507929067905834,0.0657406143585148
SIE-Rosiface-sc,0.03284744803885489,0.028561515512528373,0.022961887355182356,0.02293988490535101
SIE-RosCDR-loop,0.04113119776450378,0.033106971861836094,0.037167302525617965,0.06892992827058257
Rosmut,0.17722634953413244,0.07287460594276565,0.30320585144778844,0.1561450964214316
Rosiface-sc,0.07519508434405216,0.05600125124800511,0.05266796848012594,0.04887940712643608
RosCDR-loop,0.040509313028638784,0.026657287737517056,0.04375537326325265,0.04075364124683098
FoldXS,0.05879122188040267,0.05538416503068021,0.052387125972132444,0.04063447391290419
FoldXB,0.03876066535757034,0.04711141304352542,0.03759052163355431,0.037180541557814174
DS-B,0.1484576873088194,0.12018513030382308,0.12813350686347974,0.10499273904880817
DS-S,0.048756444656880824,0.06328749856430253,0.045351952835391146,0.03347742949407024
mCSM-AB,0.05690788726523238,0.1770597680344824,0.20300133646000104,0.19762147558565954
