,570,571,572,573
SIE-Scwrlmut,0.22680853404636714,0.208057709019024,0.20067867944332263,0.09730344949695642
SIE-Rosmut,0.025729199733874594,0.03985439841104456,0.06563810807575286,0.08753112768702649
SIE-Rosiface-sc,0.029741753359079994,0.09119123625795489,0.03554726519348231,0.030514433746132188
SIE-RosCDR-loop,0.023497587317902757,0.03697553123756345,0.05164928138044445,0.06332274442729495
Rosmut,0.12068954639029844,0.12257736698298734,0.20317048609252236,0.1997345496783722
Rosiface-sc,0.07719638116234902,0.059749246367628885,0.06731809196614501,0.06446518889303395
RosCDR-loop,0.02208352491078536,0.033644185902989496,0.023517129249051975,0.05070085773545907
FoldXB,0.10783770074146788,0.029951439463322377,0.05775310352409839,0.052566496820309776
FoldXS,0.03278059046110997,0.03215299224604019,0.044733759447145506,0.0500358665409391
DS_BIND,0.15457969351189876,0.1824219627774019,0.08695387270046578,0.11338268397313674
DS_STABLE,0.07701314357614902,0.06977753821831947,0.05237960929854082,0.033532390466496344
mCSM,0.10204234478871706,0.09364639311572345,0.11066061362902797,0.15691021053484272
