,150,151,152,153
SIE-Scwrlmut,0.10107704022835261,0.16020786427654643,0.187022265350282,0.16213352558137709
SIE-Rosmut,0.08621090062176842,0.038541115977448484,0.036870638642131026,0.10858900831818555
SIE-Rosiface-sc,0.02019202284910564,0.05715924944331982,0.03434061635673873,0.039170405399140906
SIE-RosCDR-loop,0.04312136953136073,0.03749097287875222,0.041739743656051535,0.02889525265079929
Rosmut,0.1738243754726615,0.12107213802284918,0.23459861940160198,0.13507260348386332
Rosiface-sc,0.04198656633402339,0.05389555632022851,0.07861479855839947,0.07160889193267035
RosCDR-loop,0.037904330593005554,0.03566530438482852,0.03377652263961106,0.03406909617857555
FoldXB,0.10934634073675335,0.059717692944542565,0.07046771282068362,0.027340596625579815
FoldXS,0.0349139033622133,0.049484238636963045,0.04226202684243139,0.03595146724640686
DS_BIND,0.1823098943975818,0.25555050672830015,0.08772781741008392,0.08701340938743615
DS_STABLE,0.07165077701215779,0.050591604437181414,0.04026982545806221,0.056209287945220135
mCSM,0.09746247886101572,0.08062375594903967,0.112309412863923,0.21394645525074485
