,860,861,862,863
SIE-Scwrlmut,0.18079437670517956,0.18421536216358572,0.11937089270390824,0.15629112181385169
SIE-Rosmut,0.040968746661437516,0.09899771877372182,0.06123768566268227,0.07407083324238321
SIE-Rosiface-sc,0.032412683654494144,0.03196142619289927,0.03495429719636728,0.024596133621239465
SIE-RosCDR-loop,0.05282879117770463,0.044096208804229695,0.03977562169971927,0.03809306266531379
Rosmut,0.1647066484965078,0.1778942281425101,0.18556869862128386,0.15858906868800302
Rosiface-sc,0.06466689998365202,0.0779664482987189,0.04484863629035303,0.06153867551769943
RosCDR-loop,0.030189226723366942,0.03400472361497483,0.04109624740326649,0.03584343701477548
FoldXB,0.037260060621203045,0.05993291926974356,0.08101037393981377,0.04806572966102661
FoldXS,0.043364547762340715,0.039946486040474516,0.051039989785032915,0.043120449780910425
DS_BIND,0.15079102918791173,0.127712289210737,0.09001511380172904,0.1256742187900573
DS_STABLE,0.07159324517129917,0.04132721838994069,0.06423213554227077,0.06132083141743987
mCSM,0.1304237438549028,0.08194497109846402,0.1868503073535732,0.17279643778729972
