,160,161,162,163
SIE-Scwrlmut,0.20115717220129276,0.19889386116687932,0.07388568490865412,0.16888055105916064
SIE-Rosmut,0.03609326476860982,0.08188618488845488,0.09804987846055627,0.03182987479172798
SIE-Rosiface-sc,0.03462527576794843,0.04074590233600971,0.02576492168878197,0.02275828474244293
SIE-RosCDR-loop,0.050991697357421865,0.04124224504546315,0.0619513563560358,0.025069790221636436
Rosmut,0.13016427603034542,0.21507313618493706,0.22915312402123264,0.09417063563867638
Rosiface-sc,0.05819456061562384,0.10037234419222255,0.04106198823118568,0.07111271850710474
RosCDR-loop,0.03925316744761989,0.03641410897671385,0.0371058301133355,0.02138152419607234
FoldXB,0.06248145798765793,0.05272446769267762,0.08221300339801955,0.028159018744080708
FoldXS,0.052048359390197745,0.03141646341577546,0.03544826594062407,0.04280207362559973
DS_BIND,0.18588921023762664,0.07285444841743857,0.12174288511965421,0.09112990174838197
DS_STABLE,0.06041711899912522,0.03386198194628988,0.07697693748697938,0.04591676862645293
mCSM,0.08868443919653059,0.094514855737138,0.11664612427494064,0.3567888580986633
