,270,271,272,273
SIE-Scwrlmut,0.08003540476285499,0.010031479389362472,0.24159191424816467,0.13821290050843257
SIE-Rosmut,0.09183999864688436,0.012326778170012966,0.043198221452033565,0.06186473529042832
SIE-Rosiface-sc,0.021884978085048523,0.0931267801157465,0.07938145498960122,0.021223462451162186
SIE-RosCDR-loop,0.03320797412283743,0.1765134222404309,0.0649912849024096,0.033344152368843256
Rosmut,0.10366761323933701,0.3000999192732469,0.10247338911555655,0.33101346965914435
Rosiface-sc,0.05051547548472514,0.030327550160471704,0.06863319699718884,0.05590338433759215
RosCDR-loop,0.03930759933819275,0.11261311975232606,0.019960518806938537,0.03665166598157302
FoldXS,0.0640055738511994,0.02531111160498208,0.039182817500931284,0.039864813827560026
FoldXB,0.03394510899824156,0.03798720645851666,0.036903013037121735,0.037735360201713676
DS-B,0.29107619962049713,0.05686122429616369,0.0819725111622222,0.09034129273448067
DS-S,0.03847859494107427,0.06751796862570858,0.037119779780695146,0.051812315612948266
mCSM-AB,0.15203547890910737,0.07728343991303148,0.18459189800713666,0.10203244702612158
