,450,451,452,453
SIE-Scwrlmut,0.23122143740556747,0.0238554086734163,0.1414118791018504,0.22227555469512686
SIE-Rosmut,0.03844986938392614,0.053700848357991576,0.030638886061672393,0.0875958298305073
SIE-Rosiface-sc,0.027469285713176604,0.041165173117347395,0.02474856798191751,0.029710510591449725
SIE-RosCDR-loop,0.02974703271844793,0.024980091362530793,0.061498678244525304,0.04773838767687745
Rosmut,0.1631813422574174,0.35115295739005614,0.235457102341301,0.06230555764197762
Rosiface-sc,0.07548687839282546,0.060175816485089226,0.053583412755018295,0.06901647686447548
RosCDR-loop,0.022102245077613054,0.04493701354334806,0.0518197745679458,0.02960960496872526
FoldXB,0.05714364211287919,0.04808072853810364,0.06500057518688411,0.05751861582276593
FoldXS,0.04365010610429331,0.02562940429406431,0.04223228087982076,0.03521704358273607
DS_BIND,0.10627748298636673,0.08904948828336215,0.11092896269281657,0.18877668788432725
DS_STABLE,0.07314755237297288,0.04890811495797447,0.08347311374375155,0.055836556292186486
mCSM,0.13212312547451377,0.18836495499671593,0.09920676644249621,0.11439917414884451
