,40,41,42,43
SIE-Scwrlmut,0.19394627336073664,0.07989149464554321,0.14552025645464964,0.15489027612019762
SIE-Rosmut,0.031962315730797795,0.13971463467296819,0.06776106421973642,0.04725814090935748
SIE-Rosiface-sc,0.025078601568788435,0.04270624539939676,0.03911391490375061,0.023746670336189366
SIE-RosCDR-loop,0.03980613124457919,0.048907735525785194,0.03970088873779053,0.031770492516287406
Rosmut,0.10759023543600611,0.19077088591137353,0.16570757382882886,0.28817454454544633
Rosiface-sc,0.038372053773415245,0.06945055326687671,0.058600860731163856,0.05937997647093601
RosCDR-loop,0.02767144380432859,0.05260482908690243,0.019612270556200503,0.04886586178783707
FoldXS,0.04056992296882277,0.05021903191408779,0.039689435871404465,0.08039041416361124
FoldXB,0.027893092171490358,0.04119644053610226,0.044588152951293966,0.04364851252701567
DS-B,0.27952148703538293,0.07586400738812113,0.1837239086338572,0.0820443565222303
DS-S,0.0556362217172779,0.09012126449331402,0.061665263486522535,0.03026688329610629
mCSM-AB,0.13195222118837402,0.11855287715952867,0.13431640962480154,0.10956387080478526
