,460,461,462,463
SIE-Scwrlmut,0.15677153920064182,0.17973836955336725,0.07625595893306554,0.13683923219916272
SIE-Rosmut,0.08181160184888363,0.032730978785208024,0.0999583844092519,0.025867703539658393
SIE-Rosiface-sc,0.057110218261416684,0.04104928999878811,0.023813443943069324,0.026825026083381966
SIE-RosCDR-loop,0.03698810713799564,0.03349782797921981,0.04938539013274461,0.03300661616236269
Rosmut,0.09663043663925439,0.25017304768090054,0.27333622526639645,0.14705468554295809
Rosiface-sc,0.06221004244722189,0.060265794245331766,0.049978836741168445,0.07611944254041121
RosCDR-loop,0.03742550458821944,0.04233708025861697,0.04137490432817343,0.02317729454852829
FoldXB,0.056527705087857066,0.052585592672976446,0.09816801644887614,0.03584804469019297
FoldXS,0.047072898669330676,0.03430591404215949,0.033141957283120235,0.032159571295556265
DS_BIND,0.20031967747020596,0.09037178611942728,0.13019095157959384,0.08841095223529903
DS_STABLE,0.044562704597609124,0.04672257591295631,0.051140827510693584,0.08653744198011544
mCSM,0.12256956405136374,0.13622174275104798,0.07325510342384647,0.288153989182373
