,70,71,72,73
SIE-Scwrlmut,0.14481318062678783,0.31241022716976175,0.247414578372558,0.03593331253344028
SIE-Rosmut,0.05388125896116076,0.1000965946814153,0.0435374126757991,0.05272044318520155
SIE-Rosiface-sc,0.018307199104725322,0.019656075786680362,0.04705250105322579,0.03174121902223231
SIE-RosCDR-loop,0.034805281957675606,0.08493238137058573,0.03808916058324006,0.054845840790719004
Rosmut,0.12451866548192704,0.024379544313422603,0.14896982245265214,0.3325628824835135
Rosiface-sc,0.06461730196733588,0.06530484596633367,0.04291703708221371,0.05164680735418232
RosCDR-loop,0.04059649603431515,0.04666113285858945,0.051954821587245195,0.03551700399721733
FoldXS,0.04207964706838043,0.03435033363034747,0.06985692696779285,0.07311108234578483
FoldXB,0.03885111589048876,0.03237553102493237,0.02824599583751282,0.05083697454520437
DS-B,0.11595376767489857,0.08321586887097897,0.16011017778996725,0.08599374765962188
DS-S,0.05068384749658713,0.027525128398678194,0.05250597415708441,0.07471352536163654
mCSM-AB,0.27089223773571736,0.1690923359282742,0.06934559144070856,0.12037716072124599
