,800,801,802,803
SIE-Scwrlmut,0.2703660390716684,0.2033190632888797,0.04074765756999516,0.16657459961144833
SIE-Rosmut,0.053590529191422626,0.03131987226298435,0.06416917298528776,0.05316702005174962
SIE-Rosiface-sc,0.030380286135900488,0.023458242863772603,0.058041785474986465,0.04341791057846007
SIE-RosCDR-loop,0.03352775117289335,0.0378846227766622,0.042967988691599145,0.03195185007775727
Rosmut,0.12487134462783238,0.13179928920875325,0.23279695016785454,0.1459670805006023
Rosiface-sc,0.07367034534863028,0.07391574166592713,0.058315586040706045,0.057994529258649535
RosCDR-loop,0.02856020868084589,0.025619146066345133,0.046104382048644914,0.04802189290661296
FoldXB,0.07016830401865164,0.05158539459319097,0.054391365182872714,0.045009351275236455
FoldXS,0.03852288973833786,0.05798884425490485,0.026846337554160694,0.03821170596899537
DS_BIND,0.10081852339644941,0.08502379005752984,0.2848698959502565,0.08632822562635761
DS_STABLE,0.03862570572559444,0.04359646108212516,0.039178495026523416,0.09873317479538794
mCSM,0.13689807289177341,0.234489531878925,0.05157038330711274,0.18462265934874264
