,780,781,782,783
SIE-Scwrlmut,0.06018826361542193,0.196807575850153,0.18867846445089906,0.17574129296814087
SIE-Rosmut,0.04687601257860022,0.10561904472789946,0.05991493098007516,0.07224777823110476
SIE-Rosiface-sc,0.021734529327186825,0.03510095659591402,0.032717174350248596,0.046263040457431355
SIE-RosCDR-loop,0.07054710637704248,0.04076614457369848,0.04069392725746232,0.03918246682856814
Rosmut,0.24590348612472504,0.12597099196460318,0.17968748540866591,0.1140671215304922
Rosiface-sc,0.043869361650682746,0.0627901377288521,0.07774271893589722,0.06470960249742509
RosCDR-loop,0.03375726525653829,0.0404038734676723,0.04360317971716134,0.03184451299192606
FoldXS,0.04925520075614362,0.03993640653672791,0.07190979894449386,0.056145539066226234
FoldXB,0.03383667621196621,0.029181396273017187,0.06143083742328492,0.05202393625507411
DS-B,0.10124060025894412,0.10549020140831346,0.10408995063150925,0.20897183668913238
DS-S,0.05858923311554663,0.0634065499487365,0.03642173669529232,0.05317539375496385
mCSM-AB,0.23420226472720201,0.1545267209244124,0.10310979520501007,0.08562747872951501
