,80,81,82,83
SIE-Scwrlmut,0.14982750936355158,0.18076503929617327,0.09077284246683251,0.21150812055308435
SIE-Rosmut,0.03709779081345362,0.046864361774245626,0.13341073009273974,0.0502509958372704
SIE-Rosiface-sc,0.032192790931546304,0.021739477146242397,0.03407691487967165,0.040643149366637196
SIE-RosCDR-loop,0.030055194050622097,0.03698427481034481,0.11131092643390528,0.04456412266462666
Rosmut,0.11005655565421366,0.13046949898771493,0.14827489790979156,0.23544320504365593
Rosiface-sc,0.06980756658694841,0.050026521234436336,0.07321577601726197,0.05514577970109655
RosCDR-loop,0.042865374426118694,0.031196026781794034,0.0341242131400682,0.03874414107077312
FoldXB,0.060912890013573855,0.03914532759359318,0.06765778333795804,0.05953292925791104
FoldXS,0.04099999308484562,0.04797182002019662,0.04969346597943946,0.023291975205284806
DS_BIND,0.19455331139471552,0.19534336450215245,0.06161563912672881,0.08995391985222545
DS_STABLE,0.06225418771881676,0.040140753389482677,0.06305367667835657,0.05454338666389293
mCSM,0.16937683596159403,0.17935353446362373,0.13279313393724626,0.0963782747835415
