,930,931,932,933
SIE-Scwrlmut,0.057884903075387795,0.12118029282937297,0.21494269260839433,0.16121863831170952
SIE-Rosmut,0.10873329964155458,0.07907778505783652,0.04414997185515531,0.046553580544854346
SIE-Rosiface-sc,0.025261917604482306,0.05661609464491787,0.02604000547040316,0.031465988737043725
SIE-RosCDR-loop,0.028956703101663962,0.03784024349925779,0.03405283253900909,0.04776973616922361
Rosmut,0.34928047157155867,0.1256425136418431,0.15542751283104336,0.10438779677554053
Rosiface-sc,0.06937904501017833,0.05753756424813237,0.059972632220308214,0.05278907345838376
RosCDR-loop,0.04598019491836921,0.05068401692941359,0.024039864291471705,0.043029458431773464
FoldXB,0.04395213957688328,0.07162565660937148,0.09896982879829737,0.04336171678056818
FoldXS,0.057634724428812796,0.04719754803179486,0.027940563117801423,0.038675486554527926
DS_BIND,0.0504696981416778,0.12384797075503952,0.1534830900267004,0.2428860896882419
DS_STABLE,0.032662838108254585,0.08328270600200495,0.060505202048850674,0.05260466774000382
mCSM,0.1298040648211766,0.14546760775101497,0.1004758041925648,0.13525776680812915
