,250,251,252,253
SIE-Scwrlmut,0.19433675180540272,0.15272034016204025,0.18387694884589578,0.054146834780172515
SIE-Rosmut,0.04134797640398397,0.03570025439169846,0.07181102527917448,0.06722056471318413
SIE-Rosiface-sc,0.05125984789590017,0.024410306717948554,0.03264161718487242,0.02039328474995596
SIE-RosCDR-loop,0.04555507533175553,0.024347101953994425,0.09420239379323056,0.08136301881239026
Rosmut,0.06663730322141828,0.24680829168925322,0.16482034553664887,0.23023942337122383
Rosiface-sc,0.07066549260567419,0.053237794455216016,0.04719832023657542,0.051301036427623584
RosCDR-loop,0.03037197772257145,0.0433008943561058,0.042114182605513674,0.035856592496953436
FoldXB,0.06289250351987073,0.07080818764000715,0.052350965416374864,0.061800586450344384
FoldXS,0.029105161985661293,0.06147853798221596,0.03629225317299307,0.031610879110725736
DS_BIND,0.31315206925768074,0.08757994920431185,0.09434750798896731,0.11536684242703273
DS_STABLE,0.041364800407724125,0.0777536217206231,0.07000489124033742,0.0498246199003182
mCSM,0.05331103984235668,0.12185471972658518,0.11033954869941608,0.2008763167600752
