,30,31,32,33
SIE-Scwrlmut,0.17912041313068158,0.0503687296418896,0.1626308484974031,0.20209143950858968
SIE-Rosmut,0.1151812704755599,0.05636093107212645,0.04474478687605943,0.039385766103453984
SIE-Rosiface-sc,0.03645664817917979,0.04315540219393145,0.02444841963466812,0.02929841919237646
SIE-RosCDR-loop,0.04933003565672427,0.06045782082738942,0.023982663862556715,0.03189374391277916
Rosmut,0.1704207986838554,0.14351427475104542,0.10538330037012979,0.1787191573143769
Rosiface-sc,0.08462670175758304,0.04349830560721049,0.06170033280989387,0.0619990078598426
RosCDR-loop,0.04703072967358831,0.029062904106697495,0.045730042447848264,0.03444853116496653
FoldXB,0.06827319195165135,0.061044472558356266,0.043816538076311494,0.056063814837954924
FoldXS,0.03659740338159801,0.03267933645516703,0.0374430615944586,0.035379227912423226
DS_BIND,0.06235224558839668,0.3438134798495266,0.12939192210215406,0.12337053072642694
DS_STABLE,0.07427795555482444,0.054549447300920366,0.08009033067048242,0.03666528756550941
mCSM,0.07633260596635713,0.0814948956357395,0.24063775305803417,0.17068507390130028
