,590,591,592,593
SIE-Scwrlmut,0.11193657490851558,0.17562301268772065,0.23159896152468923,0.10420840109972199
SIE-Rosmut,0.30804720808524666,0.03482069531185343,0.03547657853467973,0.025502194949113703
SIE-Rosiface-sc,0.031733872490679264,0.02315510249389784,0.02585131720975483,0.07671998227816673
SIE-RosCDR-loop,0.026340981712814758,0.030541822339455224,0.035565852618395837,0.02776439693347278
Rosmut,0.11543035286962669,0.23170315459351087,0.02470689202356256,0.28182320839228686
Rosiface-sc,0.10979135887629046,0.05200965848534464,0.07289152063577943,0.05170958563759757
RosCDR-loop,0.018618823066309288,0.044757304876488345,0.04533383013081733,0.028656858911752802
FoldXS,0.06248471722605007,0.05791785701350636,0.06526606373335168,0.04198804605653863
FoldXB,0.050556818895814634,0.03222097930558235,0.03785771250518877,0.036973999857955436
DS-B,0.04757678044801576,0.09648268432377208,0.20488357665055204,0.14961591341821145
DS-S,0.04712548322619835,0.0511145550855643,0.07712843238557185,0.043237542412841314
mCSM-AB,0.07035702819443844,0.16965317348330392,0.14343926204765675,0.13179987005234076
