,60,61,62,63
SIE-Scwrlmut,0.03414429823903607,0.2052945670468608,0.21718706712049962,0.16579481305415297
SIE-Rosmut,0.10890942717474288,0.04129739611018828,0.06108404373013677,0.036458533554445394
SIE-Rosiface-sc,0.024709173923673174,0.05151282316208853,0.02598049251407948,0.03822436184456419
SIE-RosCDR-loop,0.03017645053025896,0.048617515186319064,0.10377973303917934,0.03977272118668057
Rosmut,0.310751031688409,0.13035357328837002,0.05769051639566297,0.21775954932335495
Rosiface-sc,0.05407436865635694,0.08595367455265557,0.06999559901576892,0.061969663399277085
RosCDR-loop,0.02720213904946399,0.03275098923350785,0.031811979471296964,0.0447146437427014
FoldXB,0.06355364225693085,0.07296422203351115,0.05199072810216129,0.047860619987731154
FoldXS,0.06520234144465394,0.02772236577382535,0.04452519021689804,0.03097360361321488
DS_BIND,0.08759492685870564,0.12353916601055008,0.1647116597845867,0.11343024916583448
DS_STABLE,0.04674533910098848,0.06346889428849654,0.0562267125806887,0.05143081482337274
mCSM,0.14693686107678014,0.1165248133136268,0.11501627802904121,0.15161042630467003
