,390,391,392,393
SIE-Scwrlmut,0.17148890033691275,0.17961014918383317,0.2534579300919903,0.033332746875847155
SIE-Rosmut,0.09820291219775942,0.042659716267618344,0.07408475554179199,0.04639803992091478
SIE-Rosiface-sc,0.07523709269130863,0.02915576013155253,0.02322383948309034,0.019404145253571214
SIE-RosCDR-loop,0.021140778005694826,0.02838520944642586,0.04296851456326791,0.08291195204580917
Rosmut,0.11424947187710961,0.11865270323639511,0.13437682630014527,0.33696188868013327
Rosiface-sc,0.035455930528211235,0.07318879914230465,0.06748539662075764,0.047610036634872836
RosCDR-loop,0.05013863425335421,0.05662550516820974,0.03153691960854467,0.02688001696687848
FoldXB,0.0635065515363861,0.04063503367199474,0.03839732297439551,0.07071493735943224
FoldXS,0.043464631752447004,0.03647813735380431,0.03619029940987964,0.05080209917000235
DS_BIND,0.12213403442444323,0.12301863680433824,0.15065888565659397,0.09422312582576405
DS_STABLE,0.017246093199816577,0.060536473194355664,0.07337026553765356,0.039764384019073895
mCSM,0.18773496919655636,0.2110538763991677,0.07424904421188906,0.15099662724770047
