,910,911,912,913
SIE-Scwrlmut,0.06871495891850124,0.3000270963700259,0.1753513714446792,0.12418441279260801
SIE-Rosmut,0.1053048723917945,0.040709010516893185,0.07382995070853643,0.03098238822267467
SIE-Rosiface-sc,0.04196197218967649,0.04369413406614688,0.03797819760783299,0.01834946884292709
SIE-RosCDR-loop,0.05899338322620269,0.039588876947607606,0.04758256009041911,0.024011065842567757
Rosmut,0.2546433298893457,0.12094483398255253,0.11358422547101801,0.21648125167147217
Rosiface-sc,0.06412277440349115,0.05848669292403466,0.08160849970724635,0.05062431309401857
RosCDR-loop,0.021608061341077674,0.042602678580791115,0.042832450995120445,0.04407047009347655
FoldXB,0.06258845395747908,0.05643880051426508,0.05697188163219762,0.03784224491682732
FoldXS,0.04844336643304554,0.036960334152317365,0.041210607549002264,0.03747645587401512
DS_BIND,0.09405038194147144,0.10546001111874602,0.17181846026385092,0.13123891266529267
DS_STABLE,0.046886173226648425,0.04001426086781803,0.07937959988681415,0.07373609642253862
mCSM,0.13268227208126615,0.11507326995880168,0.07785219464328258,0.21100291956158135
