,810,811,812,813
SIE-Scwrlmut,0.0451820948693585,0.22350950087034063,0.25823003318380494,0.09229013147765935
SIE-Rosmut,0.03747575085085838,0.08843883242285436,0.06445764658533287,0.1559820860807081
SIE-Rosiface-sc,0.04216990808303571,0.020796867274215685,0.048507908437165514,0.031845810630860116
SIE-RosCDR-loop,0.06783751634832513,0.03428472506508078,0.05732216419969728,0.00723456835026782
Rosmut,0.24710916615941958,0.1619911906418911,0.10519840047820012,0.16969840910974807
Rosiface-sc,0.04681192269405788,0.06864348419041447,0.07110900047057579,0.05127804820457775
RosCDR-loop,0.041402579909632545,0.029858987401375547,0.03271347519502128,0.015640275103750094
FoldXS,0.0516734019462447,0.06894553617083622,0.0514343164810094,0.027737714226747794
FoldXB,0.03280484217555243,0.03945466679549251,0.04760680186536582,0.02794117683075358
DS-B,0.1712512499363163,0.08841926531675996,0.09626380864907766,0.18644461952727626
DS-S,0.05671286614742171,0.0372866412061911,0.06868969851357062,0.09440428546572735
mCSM-AB,0.15956870087977704,0.13837030264454758,0.09846674594117871,0.1395028749919237
