,260,261,262,263
SIE-Scwrlmut,0.15560833146497677,0.20060724003291694,0.1482087583973409,0.14397202057220873
SIE-Rosmut,0.049527731555753955,0.04864171737780454,0.07190344288363937,0.11802538867629671
SIE-Rosiface-sc,0.024767978535020902,0.0438334866100524,0.024138209443280382,0.01842185732789694
SIE-RosCDR-loop,0.04260508429353625,0.05318610220692871,0.11308062023975299,0.02858700797475274
Rosmut,0.060672892811705376,0.2642324300190748,0.1405056873351692,0.1895511578678673
Rosiface-sc,0.06511249487056271,0.04482138118738484,0.04964335803971298,0.07143818034377789
RosCDR-loop,0.02548118718948118,0.03460183741301071,0.04212791909375268,0.03796421244940158
FoldXS,0.06073301031785461,0.048252023057660236,0.04537777764911035,0.05026195486471148
FoldXB,0.03248116109814704,0.03328851903168427,0.042047910215771846,0.059517056639006555
DS-B,0.22143792644956525,0.09806535339378308,0.11761116327842573,0.08249127001537476
DS-S,0.1547086562396391,0.03206334187599294,0.04012585112230952,0.049525117946082615
mCSM-AB,0.10686354517375692,0.09840656779370645,0.16522930230173416,0.15024477532262265
