,920,921,922,923
SIE-Scwrlmut,0.08188509316754974,0.1812884917658848,0.2016125832966385,0.19018883560779196
SIE-Rosmut,0.08865473973164473,0.02194397950570727,0.04461893362459175,0.1437843139633178
SIE-Rosiface-sc,0.024417748098236523,0.021699444381059845,0.01890688552363145,0.03748702697762579
SIE-RosCDR-loop,0.03929288280138053,0.05091848287682932,0.03301399906692589,0.04385489637567758
Rosmut,0.23593823122218488,0.29509137889330983,0.2296739375912008,0.07493542172512858
Rosiface-sc,0.051607828066677214,0.07498558816506713,0.06599041586824601,0.05791731250818362
RosCDR-loop,0.03731689270283637,0.05832573774901658,0.04221322663172388,0.02441101862780003
FoldXS,0.04442175529629468,0.060303563625022205,0.07002591297653883,0.038924593843063286
FoldXB,0.04216509452434192,0.034282208903173995,0.03614467431331769,0.041585900590343526
DS-B,0.15581126553120145,0.03140168425977163,0.10779865714672009,0.12091644261256354
DS-S,0.03996463949225685,0.07860647306641302,0.0439436275529369,0.06438583748082552
mCSM-AB,0.15852382936539516,0.09115296680874438,0.10605714640752807,0.16160839968767873
