,640,641,642,643
SIE-Scwrlmut,0.1620856383844755,0.094431149628538,0.1170533742653026,0.229209740420372
SIE-Rosmut,0.03575345541608726,0.07969687315146912,0.048467549905187514,0.0760028412882607
SIE-Rosiface-sc,0.02027168401760467,0.034507065547619994,0.027421944782804873,0.05030859786364605
SIE-RosCDR-loop,0.08846316279744529,0.03617582007436051,0.03178794239032045,0.029306268342016956
Rosmut,0.16011328718149456,0.2622525019737736,0.1564138841762949,0.15582011158726838
Rosiface-sc,0.07659238553753062,0.0566241928954144,0.06450880377619539,0.056866059879862665
RosCDR-loop,0.02941824180659405,0.03203669757815592,0.04678540135030256,0.03951771418422792
FoldXB,0.04071164774760578,0.12537882625327798,0.05991165434664347,0.04541753542919298
FoldXS,0.04759958950112831,0.04818827865819491,0.044069569097129085,0.031210574505553944
DS_BIND,0.1456685266471218,0.09148873341020365,0.16235672744384816,0.11137096179161023
DS_STABLE,0.0752574423702698,0.04278705394931605,0.03886985097693413,0.06384377418635663
mCSM,0.11806493859264248,0.09643280687967576,0.20235329748903683,0.11112582052163147
