,550,551,552,553
SIE-Scwrlmut,0.22509790579506586,0.16615641074419613,0.034586488877154736,0.3318976934896302
SIE-Rosmut,0.04540947481945409,0.05693855464822226,0.09210920513335383,0.08620762439219536
SIE-Rosiface-sc,0.01944114758357687,0.03158271076011259,0.02605857852743446,0.12868800205546158
SIE-RosCDR-loop,0.03562674673300866,0.03182529885759306,0.037364546744185205,0.04142464930110836
Rosmut,0.14256317276531905,0.2249506392181096,0.31365471969523684,0.04826040272661336
Rosiface-sc,0.05392348086758757,0.09005435869759482,0.044033118790361855,0.036981273285270504
RosCDR-loop,0.028297855783315676,0.045872617490217066,0.03591989041054218,0.015078351925202418
FoldXS,0.09712709674399132,0.040186341081861546,0.0377283708570331,0.043176323683545806
FoldXB,0.039550401042698954,0.03211702033004869,0.05139039910987919,0.01776689721799646
DS-B,0.0658851413499642,0.10973131455555611,0.07100807994627237,0.14696948237603044
DS-S,0.07577563726587572,0.06113713577028517,0.04276647210229403,0.04017686059133453
mCSM-AB,0.17130193925014195,0.10944759784620307,0.21338012980625215,0.06337243895561107
