,300,301,302,303
SIE-Scwrlmut,0.11236056399792116,0.0680067984031156,0.17857591831418448,0.27048043318628245
SIE-Rosmut,0.058705010444345465,0.07038436472821623,0.030167643613496723,0.05404326822874949
SIE-Rosiface-sc,0.024514852618761667,0.03269444720779855,0.0479042868794865,0.026634355450620456
SIE-RosCDR-loop,0.04245951662397532,0.023591612323296738,0.06022097186106647,0.034708041999191
Rosmut,0.17948577349547354,0.3311385035842647,0.20605226490539608,0.06987255698740057
Rosiface-sc,0.05070093632140605,0.06564356398215761,0.05961207510646863,0.06650348348934587
RosCDR-loop,0.03130760159832951,0.02648490400274783,0.039797993741239095,0.04262731575523504
FoldXB,0.05246378701597755,0.1047855462296878,0.046026267343707586,0.04438494414149514
FoldXS,0.032431562149608045,0.07144115806454833,0.043766558883861266,0.023633617282455926
DS_BIND,0.2227497503735592,0.08646179376458857,0.09205910982595567,0.12164474035578429
DS_STABLE,0.04580096493572304,0.030728138226213855,0.08612770630644556,0.06076214024780661
mCSM,0.14701968042491953,0.08863916948336419,0.10968920321869202,0.1847051028756332
