,650,651,652,653
SIE-Scwrlmut,0.24298588673224433,0.0664897687204821,0.14746392777234388,0.14604496951058238
SIE-Rosmut,0.07332893963821509,0.06084569185829966,0.02201624120508004,0.09444554621518067
SIE-Rosiface-sc,0.02910882960237782,0.061242488767063716,0.02662789990560401,0.03369976041046672
SIE-RosCDR-loop,0.030481063962365187,0.0924315187387924,0.033879068070427,0.056284412172250824
Rosmut,0.07339688469637734,0.18770995851616457,0.27346489972815685,0.1435641444548126
Rosiface-sc,0.05293875592353108,0.04232953698425814,0.0718229391671126,0.0873254892291021
RosCDR-loop,0.0457758719824867,0.06372932377098162,0.02946353714989324,0.027284687405341266
FoldXB,0.07061716564226309,0.047595438067015335,0.03888109666998077,0.06644546542884347
FoldXS,0.03823844266115151,0.08699027591980805,0.04860528089309961,0.033761716829331254
DS_BIND,0.17448538819129736,0.07628782804389685,0.08130444428893015,0.14555454689188468
DS_STABLE,0.0620360599589373,0.07161152716458165,0.03606104262825227,0.040154697761856165
mCSM,0.10660671100875328,0.14273664344865603,0.19040962252111945,0.12543456369034783
