,580,581,582,583
SIE-Scwrlmut,0.1348952026758391,0.23162131728155624,0.0530574833970374,0.1736161970134433
SIE-Rosmut,0.046471162425559064,0.034548649441484405,0.04381652568046644,0.07428702515515546
SIE-Rosiface-sc,0.029137403066225077,0.061017275393528095,0.02316765643691223,0.057680501360352035
SIE-RosCDR-loop,0.051343858183715715,0.052449522117477575,0.03611902458066673,0.03134365091123388
Rosmut,0.2567538110164995,0.054844710137790346,0.31726037607303587,0.0929508000602948
Rosiface-sc,0.044540322690551075,0.05013808253554281,0.06291897694447926,0.06999999199026077
RosCDR-loop,0.036904762315040064,0.0549901743752688,0.028790490338496868,0.03072151738772832
FoldXB,0.06162475849787108,0.05424913340196279,0.06914184505942182,0.04554561354695299
FoldXS,0.03717593663340812,0.03872254530906577,0.0714354846145442,0.04827598149198476
DS_BIND,0.11779339883454581,0.08335520355779875,0.12538952514230822,0.2212328022512203
DS_STABLE,0.06396452650219128,0.05445207670394752,0.057826742368123185,0.04365707275970763
mCSM,0.11939485715855394,0.22961130974457697,0.11107586936450772,0.11068884607166582
