,10,11,12,13
SIE-Scwrlmut,0.07481482189976153,0.11809095734257213,0.17690681411329584,0.15708117318201825
SIE-Rosmut,0.057177974935470374,0.06783817374339231,0.04319112576696479,0.1120208640751088
SIE-Rosiface-sc,0.02741998411197425,0.027707359715151387,0.022626593165735117,0.03506145978351809
SIE-RosCDR-loop,0.05811273375329165,0.06185915943289635,0.05658456210144758,0.03618554363413383
Rosmut,0.2982888366802535,0.3138743728499203,0.10592478059438402,0.08767146221361155
Rosiface-sc,0.05482777512533621,0.057821680538486395,0.08241689036442107,0.06460160827121965
RosCDR-loop,0.022576605259674205,0.026243565305001205,0.05977817383360438,0.03233091556518392
FoldXS,0.052784554352779935,0.040910498965256475,0.04447584232325248,0.06883390639703957
FoldXB,0.03441338191950216,0.037813689003851216,0.050002873193787406,0.04284230194578503
DS-B,0.11697877183927606,0.05773364253358817,0.2267297505812553,0.09226436226984505
DS-S,0.06784827655935773,0.08817284715148174,0.03338204879962569,0.06987007820543407
mCSM-AB,0.13475628356332256,0.10193405341840236,0.09798054516222642,0.2012363244571024
